Instance,Income
177567,16923.10251846734
177568,53370.54019967796
177569,46332.347650573785
177570,448035.630650207
177571,103960.58757032827
177572,13373.650682808897
177573,60485.3874275787
177574,133534.75853868568
177575,16547.666260663253
177576,33501.21701692141
177577,10268.669781674558
177578,241089.51867568018
177579,65439.07568954125
177580,224149.81813165898
177581,53451.434928465846
177582,40043.14730634212
177583,28259.448188263606
177584,47664.776585789514
177585,26414.75144682765
177586,61119.17601152129
177587,74148.75315734642
177588,55520.98662522821
177589,179704.21314865342
177590,118231.04116054266
177591,27745.419740469697
177592,34421.508736140204
177593,24060.707042229435
177594,19393.12513858092
177595,34013.49298930541
177596,28935.150887255008
177597,55286.25564090017
177598,37421.19826876153
177599,35434.01915314064
177600,6125.129546382222
177601,114861.18337891932
177602,70705.84949040576
177603,64536.70942073284
177604,37936.18204282714
177605,251796.38132981042
177606,88652.84603848247
177607,28977.53727660356
177608,32158.809979143512
177609,455133.36595525325
177610,72537.20113267895
177611,139109.92522487187
177612,112357.64162462858
177613,19538.878373798118
177614,39868.78604971036
177615,26963.04945821593
177616,693546.285680249
177617,65977.5955097476
177618,55819.114792395485
177619,75238.08849365993
177620,87332.25209347451
177621,81038.7295883288
177622,652462.9013924333
177623,37368.67231749992
177624,97900.74373427751
177625,23382.52653603232
177626,72890.91018488456
177627,115365.64595832111
177628,54891.98856291551
177629,55023.28086671485
177630,61023.75239113134
177631,8297.600868879746
177632,45944.3317434847
177633,297441.62244043226
177634,61607.89519033331
177635,5105.884955655198
177636,8533.129614325891
177637,353408.5733756795
177638,19160.666597463176
177639,77657.03495472494
177640,85347.63298617706
177641,7411.881998318289
177642,123672.04743398438
177643,49246.01134923952
177644,36563.04899593253
177645,164615.995835388
177646,156924.23313481183
177647,101740.31252049017
177648,50111.68389226811
177649,65608.93737424728
177650,434015.7158663151
177651,142599.39386231007
177652,243864.35184802764
177653,32908.70946826274
177654,7770.056821211554
177655,103317.85801424987
177656,138083.23583200065
177657,79555.9362703415
177658,44486.08573833972
177659,127682.61242701145
177660,45627.409393952476
177661,278310.13235383003
177662,34919.62205898476
177663,25881.223548277125
177664,69474.09809368564
177665,124627.75299156547
177666,83010.10039938657
177667,36295.10200165855
177668,40033.87326542545
177669,77117.74329008233
177670,176089.10542253466
177671,27062.806171812143
177672,270764.0855010494
177673,570017.1455796045
177674,35393.82237133299
177675,365339.82825694705
177676,40709.81340920565
177677,32407.80000904303
177678,17284.711028218055
177679,167792.73522752128
177680,77728.99473723692
177681,76565.04459639895
177682,41905.72475009296
177683,80825.54779446086
177684,129251.9404486021
177685,120262.8043881867
177686,84388.1402140741
177687,102572.4617470118
177688,57296.43283423405
177689,32571.033325894652
177690,63118.66804177414
177691,39327.25115820864
177692,328056.0642711422
177693,9684.271253840454
177694,18062.7670300312
177695,117366.93678597138
177696,84095.61975538534
177697,29165.56037561686
177698,52726.72872980379
177699,49611.586535274924
177700,59983.54147157981
177701,61511.62460709717
177702,122971.28380203414
177703,256689.10185153518
177704,99686.54820234315
177705,47619.17537920189
177706,69598.88217018124
177707,113480.22427837981
177708,153826.1247573719
177709,10126.246292156995
177710,31171.500240781974
177711,37896.919851698534
177712,13641.206464829113
177713,24805.446535020703
177714,26574.240776178918
177715,345755.2801249608
177716,31359.094643109882
177717,19290.11043513746
177718,191675.98633181205
177719,64786.682606066905
177720,49473.94847476729
177721,7618.984483488513
177722,246033.2701437761
177723,30216.583660121873
177724,181971.81238312897
177725,92342.17490479533
177726,30475.89980338895
177727,265150.6299026692
177728,33797.01583550581
177729,28139.57149491924
177730,21701.268160287393
177731,36898.205846108234
177732,80224.67897692425
177733,35431.085905436405
177734,9423.643814748684
177735,41858.885183377075
177736,120297.10714711428
177737,181043.66125736214
177738,10240.492844583454
177739,45476.311922854075
177740,106230.1720552732
177741,6015.878527915936
177742,254005.95935704673
177743,42068.11203049984
177744,108559.1034695953
177745,45070.355244295344
177746,148021.6827580937
177747,94207.60635345448
177748,20874.49219053459
177749,31851.121958435164
177750,288152.3863610012
177751,453926.5378689029
177752,143499.07251379426
177753,41879.27921395736
177754,57044.44885318314
177755,149891.6126651132
177756,167535.45748823154
177757,38194.95760257594
177758,33161.2371589417
177759,63064.80888997795
177760,112824.22603724725
177761,138055.65751315036
177762,380155.5940188112
177763,158036.98058159588
177764,304311.8261675917
177765,93739.64668183509
177766,9926.68493436932
177767,50456.58800864889
177768,254366.29045715745
177769,26644.020231580962
177770,64991.18127163869
177771,36876.91578019014
177772,125486.67376582809
177773,21889.748000358413
177774,79955.920560107
177775,61716.836704476664
177776,151672.40310404653
177777,11636.056868069218
177778,56159.35012405467
177779,346561.4585309505
177780,228278.13393017722
177781,295541.1153855294
177782,169366.16530614704
177783,15262.866164691868
177784,11574.56887058924
177785,77429.34330745625
177786,45114.67624028602
177787,140942.83304544826
177788,11157.102582627365
177789,58896.582741307924
177790,26838.42497898557
177791,39482.84413458839
177792,89182.80141100596
177793,141720.53042935234
177794,27113.44438191829
177795,23168.58981238052
177796,36403.45203079869
177797,65761.03923225484
177798,20715.169802759323
177799,183487.747046452
177800,97031.87534985856
177801,71512.38769170134
177802,162340.0330790433
177803,15873.892511026996
177804,412812.30871475796
177805,107325.2772539676
177806,15904.362995678928
177807,15808.94968884762
177808,38711.845602520945
177809,69202.47466368326
177810,164920.13883923797
177811,175876.7135158255
177812,63752.37467691077
177813,14763.084794672628
177814,161237.2259503131
177815,63976.841479570554
177816,38869.18196898928
177817,60050.08660099566
177818,120522.25316365098
177819,38019.91578693512
177820,69838.99873671362
177821,55668.78012356967
177822,91643.79328009891
177823,75622.9188954303
177824,27234.884034993454
177825,55289.59355800022
177826,34249.41165771792
177827,51007.467724621405
177828,149026.20572485073
177829,43244.847023828785
177830,103477.06788059881
177831,86648.03880703668
177832,57570.84965522232
177833,101107.63521091733
177834,91411.5768894996
177835,45526.9439491319
177836,117060.56196113945
177837,147728.93792337016
177838,53197.95845561375
177839,62099.07570664596
177840,58921.451850872676
177841,191021.65036318146
177842,31687.150435637228
177843,111356.02398823983
177844,3076.3321012611295
177845,29325.88981704535
177846,322901.45161085017
177847,460286.96579513396
177848,158677.03933380047
177849,171196.73070873157
177850,42467.58400524058
177851,207169.0400230957
177852,153016.08547452165
177853,90018.24707496574
177854,472263.7058685193
177855,410443.4102337983
177856,73273.90945793189
177857,63733.71489693069
177858,20922.712724007662
177859,60593.62429649473
177860,80592.44538352182
177861,157148.64427738343
177862,121621.14976878617
177863,37140.1978446967
177864,149598.76630918388
177865,46706.644316846985
177866,51899.98829457487
177867,39109.551650155525
177868,102690.9958211788
177869,111572.8401487805
177870,13811.263585089144
177871,139056.61754923585
177872,30484.99998591526
177873,21122.47265797995
177874,15251.26511128966
177875,95589.82711315308
177876,17541.51484708247
177877,56090.57728810677
177878,43043.67214460577
177879,7532.024706781224
177880,62682.16923020801
177881,157785.29665842614
177882,71635.62461852163
177883,33033.880016347684
177884,22539.894917613914
177885,82319.42335241697
177886,35585.67155767265
177887,39534.653099823685
177888,367733.74470196513
177889,34784.50337777015
177890,78453.8742925234
177891,3633.864743748757
177892,358659.0576162111
177893,21485.874024484514
177894,126742.73458938807
177895,47243.94482467416
177896,47866.41556162704
177897,38474.664372120526
177898,47889.24908039008
177899,64536.387066828785
177900,71440.1439205303
177901,12669.29934516504
177902,34375.37838217576
177903,27645.614715140906
177904,938020.6710874434
177905,97736.5618265425
177906,200550.08535075904
177907,178182.99361318356
177908,46345.514505383624
177909,55144.77000294939
177910,43339.65128655073
177911,126261.28050193658
177912,45409.81304826691
177913,67029.84088668732
177914,324798.2298558697
177915,118876.70761089468
177916,812317.0577937954
177917,38322.99900545921
177918,87250.26311473531
177919,45374.80423285431
177920,133930.54694603366
177921,181796.3695562429
177922,42423.21436114615
177923,101221.97626255771
177924,466365.7437315382
177925,31152.92411962692
177926,227699.01157688518
177927,42493.34803871088
177928,84509.27701439649
177929,59543.28291122012
177930,90676.28114042192
177931,56584.801001281376
177932,32123.608088337714
177933,89909.39180927118
177934,21755.603228009575
177935,28096.006684733886
177936,34872.23035698182
177937,66812.11988993747
177938,44170.25310723963
177939,151624.77462279375
177940,51865.35268394627
177941,39757.50447129097
177942,95914.71294926865
177943,292785.0392781755
177944,30396.8322331496
177945,28110.849563706575
177946,143697.38526693446
177947,48917.955432367875
177948,172877.27463250156
177949,85915.93641948665
177950,-1136.9265654668748
177951,102749.45343248716
177952,20577.90068731498
177953,49806.03689415468
177954,70385.30708094702
177955,84698.55639929698
177956,125215.69818139754
177957,17615.410784158623
177958,129031.17683777324
177959,43129.22100584111
177960,43881.06400199848
177961,24618.583688625185
177962,253389.34851326747
177963,54079.01602636763
177964,38261.86035622782
177965,29928.811646853348
177966,172733.6675671153
177967,24112.507655223955
177968,167769.29341982867
177969,83734.16051855402
177970,302471.4343592224
177971,4996.34089098713
177972,164391.36695362095
177973,73364.05089508778
177974,243664.15628315957
177975,30439.32350190806
177976,19642.20817345493
177977,108278.66125422076
177978,27112.50967503431
177979,228211.98523173947
177980,43199.57923549557
177981,213245.53259216325
177982,272073.6809481021
177983,29462.050167079546
177984,11504.752965666885
177985,47885.79585006838
177986,261657.86166247318
177987,72619.43414837088
177988,118339.6006390638
177989,66776.37010152044
177990,52914.69582194151
177991,152672.70091949822
177992,93698.8165494545
177993,40455.46407160826
177994,238833.39276500794
177995,44435.314847690664
177996,125028.90936787082
177997,310239.36363821477
177998,42266.76809304981
177999,80187.35713620172
178000,26213.69597280648
178001,134504.05544062864
178002,37819.5280078613
178003,61161.0431771876
178004,51154.67586057257
178005,54856.58851407748
178006,68238.47583555501
178007,97460.72038303861
178008,107055.19005431795
178009,243875.7963268157
178010,36604.38863392343
178011,366946.65711520455
178012,152011.2257925142
178013,6615.909367680261
178014,51936.98718864202
178015,39095.4172741597
178016,338968.7754949561
178017,158564.15418264564
178018,107268.23133103314
178019,48972.53151136114
178020,81168.9403601459
178021,385474.96462719754
178022,28918.403866964625
178023,98177.91394039764
178024,26929.14796786957
178025,112434.98516643247
178026,14166.018731969352
178027,52483.22850092507
178028,12613.466731643995
178029,146811.5634022342
178030,107194.39316240029
178031,105300.16388276813
178032,43493.38373374183
178033,280353.4739278308
178034,485246.9594125318
178035,51851.37016649275
178036,14386.918482345822
178037,70318.03134607062
178038,449273.76308233145
178039,221370.63845489023
178040,234564.72626222591
178041,25026.46938322263
178042,14381.89998527354
178043,59031.677272146284
178044,99686.80790692898
178045,37031.98923639143
178046,58577.755061448384
178047,334749.33499006316
178048,108226.7435577245
178049,48054.17899836694
178050,714238.1407215361
178051,89925.33143889728
178052,472725.5144555821
178053,137751.51867253368
178054,146042.27056710605
178055,64505.2826651563
178056,74877.00597139294
178057,69844.32655497771
178058,787130.1019245969
178059,339712.29946834815
178060,162123.43558191202
178061,31751.683785281413
178062,160911.83382476447
178063,985016.5390957275
178064,850473.6116249609
178065,26876.239575675125
178066,56320.85865431572
178067,51284.055635686294
178068,405680.0290206673
178069,53208.437699134505
178070,48073.92429758256
178071,27879.62664246435
178072,63047.01458360558
178073,11521.389204756848
178074,150564.1171064591
178075,53561.23512879881
178076,371508.11662447936
178077,24130.84891851036
178078,69806.19658616674
178079,78211.93007405991
178080,14800.515461855666
178081,98945.00892215506
178082,18831.12520383326
178083,11406.117127204026
178084,55438.928936895216
178085,407676.4207959456
178086,47528.13425281089
178087,32278.40297858242
178088,69219.62983352439
178089,85139.23293846218
178090,101425.22244646664
178091,74133.01826731647
178092,78096.41256639527
178093,98361.90973865097
178094,76320.39410084985
178095,82538.23081786382
178096,293606.9899905807
178097,49078.25023760902
178098,17896.796650335495
178099,45846.76062036949
178100,135075.6227141915
178101,91729.63388450979
178102,7742.227208215987
178103,74175.72034449426
178104,349608.59338246833
178105,193708.06071200437
178106,27848.922387624956
178107,46299.74977551496
178108,70998.08850339893
178109,143826.12738072095
178110,19427.135857144713
178111,42809.99257258393
178112,36051.63779517989
178113,93786.96083588115
178114,584912.483301725
178115,70213.78611566284
178116,100580.94451462539
178117,31595.684041578403
178118,120421.67694815938
178119,4490.521666114336
178120,157862.8829283265
178121,94502.07000318666
178122,107899.40205551352
178123,122378.94022025188
178124,55269.62795278138
178125,37487.19955025462
178126,148343.12638274848
178127,29874.763915465766
178128,80377.88056869655
178129,14211.312079007643
178130,120341.6167187038
178131,11936.497989401403
178132,112891.79647772285
178133,93542.43872865869
178134,90774.25031438678
178135,132076.06056322157
178136,33222.26669952778
178137,53144.30864379233
178138,144183.40405623955
178139,87172.59338616663
178140,69802.50799813805
178141,46619.49544978869
178142,527758.7779091712
178143,56574.28896231668
178144,42751.85653023365
178145,86395.20890091814
178146,74330.49967281987
178147,26132.82153673115
178148,247283.06832521118
178149,139620.6066055919
178150,17096.15303470359
178151,16178.744287831661
178152,168089.5933418067
178153,27130.87555451756
178154,63071.284414630805
178155,210482.29348914497
178156,335427.7288822314
178157,62400.4079663786
178158,385913.20918984717
178159,27617.676931751837
178160,50646.16222977379
178161,350777.75775779155
178162,326672.308366719
178163,27304.343818569592
178164,35003.485182690776
178165,42233.81057208356
178166,116191.20896134667
178167,196044.75167264685
178168,73986.48408004233
178169,282862.4607473759
178170,221813.8096068816
178171,123106.09884113204
178172,14815.799787913496
178173,64238.8938893642
178174,63739.55564336967
178175,94544.14597897133
178176,157067.56906752763
178177,152848.08090466078
178178,229451.22964693775
178179,110896.65850030864
178180,33082.76200703544
178181,19012.548697343773
178182,261640.79677910684
178183,34525.32188815811
178184,34019.76267096564
178185,11166.215205506109
178186,42727.73968562536
178187,21584.618540038857
178188,39344.526691724146
178189,60535.71131443704
178190,82011.34718360026
178191,37649.168138106856
178192,431477.3636102478
178193,27764.57605865969
178194,74975.27569391052
178195,38551.72749215658
178196,33584.17618908159
178197,7033.589494111374
178198,211141.8895448911
178199,51592.380755446386
178200,28457.08562061231
178201,31285.706012033297
178202,56290.17366081056
178203,58043.58082672941
178204,12936.555765892565
178205,69027.49139183691
178206,118029.2756040219
178207,21806.82194190823
178208,4604.834755019885
178209,44982.38518004289
178210,61185.39022750807
178211,8523.705308125125
178212,268816.73642837745
178213,55182.531417522965
178214,183471.0441761477
178215,321977.16814483126
178216,59242.96072950494
178217,42077.81801637735
178218,29801.364242844636
178219,133820.94026135566
178220,76907.25855274612
178221,233576.1199224623
178222,65153.81921157909
178223,111848.06603201228
178224,38609.41184790036
178225,47073.330487555024
178226,77060.2875434362
178227,104611.29331951942
178228,17868.820153013894
178229,180128.50029520446
178230,47946.63532416727
178231,17873.38635172427
178232,50929.580508012215
178233,19109.10406456166
178234,32053.57541249896
178235,45853.10943642948
178236,329071.3563512628
178237,127420.52936516362
178238,52813.51036907934
178239,8775.716367523366
178240,133984.67270273765
178241,92386.72930549034
178242,96276.95154697777
178243,45298.975179776666
178244,38343.83801760407
178245,12499.118073634256
178246,62947.726547925304
178247,65377.07450333297
178248,38065.60817912006
178249,18293.057508929676
178250,44970.745788282366
178251,51433.87748379012
178252,112280.03641908354
178253,51822.065507386775
178254,10628.72430661386
178255,105539.91230303873
178256,78405.375423827
178257,437069.3808242978
178258,20098.61591810147
178259,392747.7533379961
178260,67450.61221543238
178261,43675.845522084084
178262,424511.92757297284
178263,86083.0147779022
178264,47050.021165253755
178265,50425.07768529054
178266,22633.82660519989
178267,150423.0726129185
178268,182722.18023591174
178269,29256.098026702068
178270,18730.442644340194
178271,22289.447191906216
178272,36305.92820546437
178273,51457.32700780952
178274,37880.6123065086
178275,46330.68813042623
178276,142995.14402183227
178277,35726.028893628376
178278,152117.25843765962
178279,208794.11878539762
178280,19737.06447421753
178281,74635.87403753192
178282,51796.295812272125
178283,28923.98122608534
178284,10218.68457778135
178285,33688.73094312239
178286,269.7374459156849
178287,24767.041459860426
178288,72865.4295230534
178289,86118.49296960203
178290,42415.1609911597
178291,50786.54188300095
178292,53694.08910050451
178293,316821.1166872296
178294,23982.858194722725
178295,45190.11065289944
178296,279362.8597172956
178297,284028.75631584646
178298,60729.69175067335
178299,124348.6930415482
178300,44463.62078421537
178301,547311.9640757539
178302,101094.49258195971
178303,79311.46556097224
178304,11634.976210228933
178305,91469.02063334826
178306,80397.70825159928
178307,59753.60415034809
178308,120605.39798497209
178309,62836.40954511718
178310,24740.436762528632
178311,23764.572244178173
178312,21762.91843498846
178313,21009.28821349291
178314,41381.60411767002
178315,156939.00742300748
178316,65014.56143652967
178317,33769.29271674832
178318,326794.6333621767
178319,154863.9132158792
178320,364794.9628115037
178321,309821.1843056465
178322,35930.5742277258
178323,82204.53992339064
178324,90094.78896251126
178325,281033.3388293566
178326,109989.19258050437
178327,296379.9315707814
178328,34433.316653777445
178329,29112.052866646813
178330,104176.1464595539
178331,7346.722637530725
178332,48598.1025092449
178333,377540.8116872949
178334,82127.60023560292
178335,43161.03380077865
178336,65428.06862299211
178337,231885.986083358
178338,200459.69224655378
178339,74801.70516576155
178340,120054.41086647999
178341,680875.6093564465
178342,90905.06236681488
178343,60870.59470681247
178344,14013.184736118395
178345,31893.25779131712
178346,26678.401498142695
178347,449704.48982530594
178348,41386.72277870149
178349,39783.26813751548
178350,52611.18620162252
178351,46952.51698462277
178352,90045.8303602603
178353,186675.73975969703
178354,55456.170059805736
178355,98680.46353110249
178356,128458.80464175508
178357,39430.69744323115
178358,19511.296842813645
178359,138550.51820601916
178360,63844.55310870519
178361,16974.373401708515
178362,164904.26924545743
178363,182540.56272994078
178364,40219.690432050265
178365,26083.141250046927
178366,52869.95841682687
178367,29762.996474410586
178368,38724.845703311905
178369,108260.80759678518
178370,105398.45588718136
178371,213858.2383196045
178372,43187.96806616642
178373,33549.910096762775
178374,238343.012276282
178375,66291.9820090924
178376,82653.72820372092
178377,73054.51327428095
178378,52041.06115356107
178379,24641.687399405542
178380,72617.16330458174
178381,134057.75511043885
178382,409101.2163934017
178383,116953.2874274684
178384,50394.237635884805
178385,72968.71051325748
178386,95175.87220578945
178387,21920.470104006214
178388,24951.066496717205
178389,56330.54993013818
178390,88798.67700829485
178391,56377.6033324738
178392,26370.381114816748
178393,32161.76218376976
178394,91843.59041349815
178395,95347.28351838533
178396,28209.63491091425
178397,223751.4715591758
178398,31106.05517556139
178399,10632.437514645471
178400,26489.655599823494
178401,43542.82910774325
178402,307066.4600553405
178403,911061.571418396
178404,245214.608645361
178405,22215.978370095243
178406,7411.173592068396
178407,48626.59620025887
178408,90445.01590027344
178409,34490.38441675908
178410,62601.14930537454
178411,31435.154274275912
178412,47779.3907947373
178413,46309.14799125481
178414,15717.082447188006
178415,11377.130040824843
178416,81890.01467001754
178417,100555.32618350683
178418,41281.75296036189
178419,27590.822931099898
178420,601774.3627691068
178421,23263.913087941623
178422,30382.350456206124
178423,61872.3551838345
178424,73688.27908712927
178425,221521.16126310563
178426,71331.61624295743
178427,8622.418940396477
178428,59085.18061086151
178429,79919.34886126436
178430,77344.1306672646
178431,26717.339602534845
178432,99307.16084695194
178433,25757.497965697323
178434,181517.2812377193
178435,27994.889448988764
178436,44620.09506665235
178437,67594.17206733517
178438,257267.83681392786
178439,120787.5074386201
178440,63660.73935258411
178441,51234.47230387446
178442,77177.63860224061
178443,34533.25528930744
178444,19737.34157238188
178445,18349.196880490403
178446,32283.63021046913
178447,200771.91992833544
178448,30384.273629098865
178449,297994.05412894895
178450,33875.36883912242
178451,9232.840783652748
178452,47951.290625397225
178453,189775.8051514687
178454,53172.05732115709
178455,73265.62733652075
178456,70930.66907492939
178457,12231.928268664484
178458,102964.70728851954
178459,17412.603859836836
178460,309312.82876374846
178461,52590.86267765043
178462,42311.29595299981
178463,381939.8220261893
178464,58856.84508423414
178465,72228.60534830535
178466,433295.0173187052
178467,188392.8655433647
178468,286397.9723932923
178469,13692.836234922988
178470,28110.439549050527
178471,29135.3606280197
178472,452963.0430545203
178473,176983.69475450157
178474,8420.081766038666
178475,47869.16747689556
178476,27279.171086453785
178477,45329.59253009575
178478,16151.117925249335
178479,316491.6159949595
178480,41960.056795453456
178481,97830.3355741978
178482,52206.15706511792
178483,191834.8387004637
178484,119062.792160133
178485,23037.44053390854
178486,276665.9997983586
178487,44718.65445856369
178488,42770.92348468335
178489,44006.01483546782
178490,55989.26904242096
178491,74253.65221744636
178492,65635.5189296363
178493,282949.51360795967
178494,7670.140029665004
178495,75781.28186215082
178496,30642.8473430251
178497,24190.35855489519
178498,27579.704307990105
178499,100579.11938232594
178500,137502.6162960212
178501,80554.39382446841
178502,73072.11528220032
178503,55974.758124896856
178504,232650.27095225232
178505,24698.27491630922
178506,52224.00642247855
178507,53008.09598331575
178508,155007.37990832803
178509,63339.55585506654
178510,406500.4568784713
178511,294035.9026466325
178512,49476.82432936393
178513,37612.0995122315
178514,18682.78480487075
178515,20492.307733003567
178516,9322.688645762159
178517,39205.69190930935
178518,37622.67354131532
178519,53212.82589367147
178520,305539.6307096371
178521,9135.011868548567
178522,82662.42181213992
178523,32545.84448017265
178524,467653.3291483117
178525,46887.03224799298
178526,47208.62432285522
178527,27053.190571828636
178528,61983.12920022387
178529,258635.16077637614
178530,122581.16245592713
178531,10456.643587400255
178532,71324.95791684542
178533,218671.3943403644
178534,41757.52431917848
178535,77877.55303935868
178536,45201.2982272563
178537,18653.868891256756
178538,32189.694136516795
178539,65033.2593265787
178540,75936.95795297463
178541,36895.87471655603
178542,37443.85277236443
178543,35596.19669555541
178544,170639.8976031063
178545,77011.7652366558
178546,407474.8752345469
178547,17218.20828273997
178548,346713.2175972292
178549,55795.361489532086
178550,279691.59017631115
178551,358350.5011848352
178552,37861.082018875466
178553,60617.24033582498
178554,153713.61646384987
178555,72002.66397901085
178556,61366.28582738205
178557,8577.20571352064
178558,57790.32354483753
178559,69665.2489188716
178560,98469.92680042241
178561,32807.87080416432
178562,298692.96002407436
178563,53213.15948765893
178564,505029.5141742369
178565,42314.76706033343
178566,143188.30727973324
178567,139076.49188259296
178568,80844.57074368211
178569,135556.12424996658
178570,156918.87700362346
178571,196578.2485412473
178572,28048.759342073932
178573,213327.61104273392
178574,134128.5969300043
178575,131581.52495827273
178576,628213.8195403384
178577,267850.83029424446
178578,1294.7906168102593
178579,41173.65321713095
178580,113684.68100300213
178581,44025.8895789289
178582,143811.46010660933
178583,75601.89665706114
178584,307857.1154129672
178585,75800.58315887277
178586,12707.934166835363
178587,9578.24684648076
178588,62858.85489845996
178589,208242.98941395106
178590,30587.392864106423
178591,309683.6954022733
178592,17081.198960240807
178593,226638.52161380675
178594,9799.792365222855
178595,32781.37793126098
178596,269814.15907779126
178597,182800.4941922074
178598,27572.963659716414
178599,38441.77830928809
178600,220581.35213511286
178601,100372.2907090215
178602,194481.2850626394
178603,77801.68061113697
178604,222859.4885735617
178605,27836.50537087331
178606,44049.931338235685
178607,81613.86108349255
178608,145688.47588132723
178609,43282.14886828918
178610,10830.429895976898
178611,42185.80868339059
178612,164718.36704018697
178613,27644.213334859076
178614,94483.3971595463
178615,31274.722882531452
178616,167211.76546764883
178617,289886.4374802039
178618,3487.7195092422976
178619,281229.9813465307
178620,30568.568393137888
178621,95455.64373968166
178622,36233.81570719902
178623,180047.41639759974
178624,64302.93133977065
178625,59458.566463311545
178626,132665.60487709029
178627,61331.2366903124
178628,164261.35641052492
178629,26385.691645479365
178630,421637.3952844638
178631,48775.75673773303
178632,14198.936731995773
178633,16366.294370350879
178634,78689.63471401318
178635,43110.54003989291
178636,160618.00040733427
178637,15575.412609328094
178638,50245.42633865315
178639,38954.39964824224
178640,90178.11695805837
178641,175867.96423357693
178642,27697.66386968363
178643,187557.16707880417
178644,175771.45583417098
178645,8098.487702411593
178646,85941.4310154865
178647,61333.23276850612
178648,71557.32548826328
178649,46429.852647738786
178650,44529.55133379653
178651,35980.39036664095
178652,25149.997729521994
178653,179209.05227552418
178654,352627.20066731994
178655,111087.2323700981
178656,68923.16753275764
178657,66396.06276523616
178658,9795.519521711973
178659,164491.29958043224
178660,79044.5620049856
178661,80967.40255734386
178662,98353.39249632505
178663,210070.31649492244
178664,27850.3671229415
178665,944281.9153447587
178666,129537.52313016981
178667,9621.130695982874
178668,15029.646133683706
178669,182429.2976704346
178670,18924.669277933812
178671,29170.752377533197
178672,86631.63963329022
178673,346354.4078538098
178674,583350.2598981515
178675,127452.61127337869
178676,94409.14239990253
178677,48545.44847002961
178678,27656.435633253277
178679,41486.09738252946
178680,16982.26424284127
178681,31229.61172588578
178682,56186.98537884412
178683,180982.59140216996
178684,34049.88988979183
178685,83820.98395808492
178686,47717.483263061324
178687,68958.66010536472
178688,14469.340999860995
178689,41217.897283836166
178690,54592.01702354363
178691,19497.93373215043
178692,13845.553275649389
178693,255966.9732005068
178694,28861.532841037446
178695,18108.148527452184
178696,130092.52674138086
178697,66487.30339023324
178698,13017.361240434473
178699,303417.66675590194
178700,27913.224132884006
178701,184293.43817962817
178702,62638.777847944184
178703,495184.89242265926
178704,139710.83987257676
178705,114048.41988109643
178706,76262.10972043856
178707,23698.40880808503
178708,165401.91851114965
178709,53082.29922492943
178710,45352.93618507592
178711,37622.68181505924
178712,21335.09242050166
178713,42518.935077692964
178714,30338.69807899591
178715,58276.12293134546
178716,73340.20250398165
178717,252195.29896453005
178718,32327.269540141453
178719,80025.85780463471
178720,79514.92808224856
178721,44275.53978760177
178722,89868.01677537181
178723,168514.11010571028
178724,86773.94550450961
178725,79410.13223805807
178726,22866.904248631952
178727,53550.06830548584
178728,47337.50785874612
178729,90458.5672850551
178730,172290.97003464622
178731,42446.57545998051
178732,86363.71907649907
178733,56428.07486748379
178734,87825.75600722464
178735,33775.743558270835
178736,19822.34921192574
178737,167834.22883965747
178738,68762.72910322764
178739,92979.75015693589
178740,70954.68515475269
178741,77470.32649843382
178742,158232.3620990257
178743,331707.6871585842
178744,343520.23442433967
178745,73566.09233080765
178746,103406.27451517899
178747,76853.28072434977
178748,18359.137375201386
178749,63107.813769124376
178750,57758.93528321372
178751,60146.09265836323
178752,159898.71787698995
178753,78913.69543639585
178754,86780.87303194312
178755,26581.13545613191
178756,16117.19273837366
178757,116165.28540750322
178758,191830.16486361471
178759,48849.06392268323
178760,30622.54379272555
178761,62431.35728107903
178762,341032.1177514102
178763,123329.79196785633
178764,308622.8816791792
178765,33053.61217551955
178766,344782.55764954974
178767,309819.2852015502
178768,596667.0454419096
178769,78468.61092105265
178770,43179.478237169766
178771,40549.35071412313
178772,81973.7829792315
178773,320037.8016597008
178774,57585.185211168784
178775,39540.3100088884
178776,71689.10730961728
178777,90337.96268061941
178778,35159.31784809129
178779,7600.048851394042
178780,35949.81872428142
178781,8903.93087052257
178782,182948.7846647975
178783,33532.47128692108
178784,16266.409803603106
178785,41622.817158145306
178786,69384.64461338267
178787,22724.71130278699
178788,97998.78295497694
178789,40990.271945453824
178790,48686.76282255028
178791,38905.12756655942
178792,43126.43003188995
178793,68092.6426995683
178794,59786.818934409705
178795,39627.25992080684
178796,145716.81983268945
178797,41801.95218653311
178798,569312.5637240913
178799,275310.46256386134
178800,31672.86552570301
178801,114200.99778076493
178802,41304.06258351028
178803,118590.1058976583
178804,169638.70538604594
178805,149795.15670161977
178806,10867.779437151621
178807,34769.61892923809
178808,35268.181115316416
178809,265525.92825023574
178810,534908.2716256174
178811,187681.30757792303
178812,10852.632921963777
178813,39408.50417053934
178814,124394.47341682583
178815,40837.15484373634
178816,10921.751965401758
178817,71279.49065662791
178818,95971.03280857562
178819,22398.176767732417
178820,135538.8580650221
178821,29485.60816343486
178822,58303.14258526354
178823,41663.39697180545
178824,274643.11358587927
178825,64313.6712464474
178826,335639.57068495796
178827,160773.73702803114
178828,17945.29419143327
178829,6637.146794259562
178830,28966.182831791753
178831,71577.63121846977
178832,391079.0234060985
178833,36970.398479146475
178834,160505.90657136185
178835,175257.763843561
178836,272446.1279216859
178837,64216.41484381261
178838,29023.68800218222
